trip_id,pickup_time,drop_time,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,payment_method,fare_amount,surge_fare,Total_fare
7336,25-04-2025 10:04,25-04-2025 10:50,2,4.75,141,5,3,Google Pay,12.15,9.4,21.55
7337,07-04-2025 18:41,07-04-2025 18:58,4,26.25,204,239,3,Google Pay,55.85,7.73,63.58
7338,27-04-2025 08:48,27-04-2025 09:15,2,8.88,150,99,3,Google Pay,20.55,0.34,20.89
7339,11-04-2025 14:28,11-04-2025 15:04,5,17.95,130,151,3,Google Pay,38.98,5.02,44
7340,04-04-2025 06:40,04-04-2025 07:14,1,16.63,137,258,3,Google Pay,36.3,6.53,42.83
7341,02-04-2025 16:16,02-04-2025 16:57,4,16.93,116,149,3,Google Pay,36.91,0.61,37.52
7342,07-04-2025 10:39,07-04-2025 11:24,6,21.84,161,142,3,Google Pay,46.89,3.53,50.42
7343,23-04-2025 06:00,23-04-2025 06:05,2,11.76,155,251,3,Google Pay,26.4,6.48,32.88
7344,30-04-2025 18:09,30-04-2025 19:07,1,9.91,173,234,3,Google Pay,22.64,8.16,30.8
7345,01-04-2025 20:49,01-04-2025 21:41,3,25.66,130,132,3,Google Pay,54.65,9.77,64.42
7346,22-04-2025 10:41,22-04-2025 11:40,2,6.99,79,47,3,Google Pay,16.71,1.22,17.93
7347,29-04-2025 03:25,29-04-2025 04:22,1,5.82,57,94,3,Google Pay,14.33,6.32,20.65
7348,03-04-2025 02:01,03-04-2025 02:56,5,0.96,57,249,3,Google Pay,4.45,8.93,13.38
7349,12-04-2025 01:04,12-04-2025 01:59,3,6.71,134,20,3,Google Pay,16.14,7.17,23.31
7350,30-04-2025 12:38,30-04-2025 13:16,5,15.8,14,180,3,Google Pay,34.61,6.32,40.93
7351,06-04-2025 22:34,06-04-2025 22:53,6,16.39,147,136,3,Google Pay,35.81,2.14,37.95
7352,01-04-2025 15:41,01-04-2025 16:33,1,8.01,127,237,3,Google Pay,18.78,8.15,26.93
7353,08-04-2025 20:08,08-04-2025 20:25,5,2.63,260,190,3,Google Pay,7.85,5.62,13.47
7354,29-04-2025 19:02,29-04-2025 19:30,6,22.47,218,212,3,Google Pay,48.17,1.11,49.28
7355,03-04-2025 06:34,03-04-2025 07:21,1,22.86,233,64,3,Google Pay,48.96,9.36,58.32
7356,14-04-2025 23:41,14-04-2025 23:48,1,29.94,168,164,3,Google Pay,63.35,9.88,73.23
7357,05-04-2025 10:16,05-04-2025 10:46,5,27.05,143,38,3,Google Pay,57.48,5.38,62.86
7358,21-04-2025 18:16,21-04-2025 19:01,1,27.82,260,215,3,Google Pay,59.05,7.76,66.81
7359,28-04-2025 19:37,28-04-2025 19:48,2,24.05,218,19,3,Google Pay,51.38,5.83,57.21
7360,08-04-2025 18:26,08-04-2025 18:52,1,18.66,146,254,3,Google Pay,40.43,4.22,44.65
7361,27-04-2025 21:34,27-04-2025 22:11,4,4.29,99,74,3,Google Pay,11.22,4.09,15.31
7362,03-04-2025 21:51,03-04-2025 22:00,6,18.86,182,141,3,Google Pay,40.83,9.64,50.47
7363,05-04-2025 20:08,05-04-2025 20:30,1,2.15,169,17,3,Google Pay,6.87,3.69,10.56
7364,06-04-2025 04:42,06-04-2025 05:22,4,26.62,233,95,3,Google Pay,56.61,4.9,61.51
7365,23-04-2025 15:00,23-04-2025 15:39,1,14.71,93,234,3,Google Pay,32.4,2.48,34.88
7366,28-04-2025 01:52,28-04-2025 02:51,1,21.08,117,88,3,Google Pay,45.35,2.53,47.88
7367,29-04-2025 00:25,29-04-2025 01:17,5,2.04,4,51,3,Google Pay,6.65,3.56,10.21
7368,11-04-2025 00:55,11-04-2025 01:34,2,16.26,85,245,3,Google Pay,35.55,9.25,44.8
7369,03-04-2025 20:55,03-04-2025 21:55,6,9.39,167,113,3,Google Pay,21.59,3.97,25.56
7370,10-04-2025 05:20,10-04-2025 05:30,2,8.91,7,8,3,Google Pay,20.61,5.52,26.13
7371,20-04-2025 09:32,20-04-2025 10:28,3,11.99,232,37,3,Google Pay,26.87,5.46,32.33
7372,16-04-2025 08:28,16-04-2025 08:36,5,0.52,251,47,3,Google Pay,3.56,5.83,9.39
7373,19-04-2025 07:06,19-04-2025 07:39,5,14.27,85,100,3,Google Pay,31.5,8.2,39.7
7374,15-04-2025 18:09,15-04-2025 18:50,2,14.85,193,173,3,Google Pay,32.68,9.01,41.69
7375,06-04-2025 11:56,06-04-2025 12:34,5,25.96,123,241,3,Google Pay,55.26,2.09,57.35
7376,27-04-2025 05:06,27-04-2025 05:26,2,13.73,89,191,3,Google Pay,30.41,8.6,39.01
7377,25-04-2025 20:15,25-04-2025 20:35,5,11.22,95,234,3,Google Pay,25.31,5.48,30.79
7378,07-04-2025 06:00,07-04-2025 06:21,1,29.85,45,235,3,Google Pay,63.17,9.24,72.41
7379,15-04-2025 15:15,15-04-2025 16:11,2,17.35,253,126,3,Google Pay,37.76,9.16,46.92
7380,10-04-2025 16:54,10-04-2025 17:46,2,14.44,51,178,3,Google Pay,31.85,3.89,35.74
7381,03-04-2025 01:47,03-04-2025 02:03,4,15.13,65,173,3,Google Pay,33.25,6.52,39.77
7382,27-04-2025 23:48,28-04-2025 00:37,5,24.37,54,120,3,Google Pay,52.03,8.71,60.74
7383,08-04-2025 21:27,08-04-2025 22:13,5,10.55,222,30,3,Google Pay,23.94,3.85,27.79
7384,16-04-2025 06:27,16-04-2025 07:26,2,11.98,72,48,3,Google Pay,26.85,0.44,27.29
7385,03-04-2025 21:03,03-04-2025 21:23,1,22.8,168,179,3,Google Pay,48.84,3.6,52.44
7386,06-04-2025 11:53,06-04-2025 12:12,1,2.65,186,94,3,Google Pay,7.89,3.65,11.54
7387,13-04-2025 11:09,13-04-2025 11:58,6,26.02,143,55,3,Google Pay,55.39,8.07,63.46
7388,07-04-2025 10:16,07-04-2025 11:06,1,13.19,19,236,3,Google Pay,29.31,3.1,32.41
7389,19-04-2025 21:27,19-04-2025 22:01,5,17.65,10,74,3,Google Pay,38.37,8.94,47.31
7390,08-04-2025 15:33,08-04-2025 15:49,4,22.85,171,122,3,Google Pay,48.94,5.49,54.43
7391,17-04-2025 20:03,17-04-2025 20:10,2,8.35,16,57,3,Google Pay,19.47,5.86,25.33
7392,26-04-2025 04:28,26-04-2025 05:11,3,26.76,80,139,3,Google Pay,56.89,8.07,64.96
7393,08-04-2025 12:13,08-04-2025 12:35,4,29.39,190,199,3,Google Pay,62.24,1.35,63.59
7394,20-04-2025 23:08,20-04-2025 23:48,3,15.08,148,209,3,Google Pay,33.15,0.18,33.33
7395,12-04-2025 02:07,12-04-2025 02:29,4,28.14,163,138,3,Google Pay,59.7,0.57,60.27
7396,27-04-2025 11:41,27-04-2025 11:51,1,0.53,138,134,3,Google Pay,3.58,0.31,3.89
7397,02-04-2025 20:27,02-04-2025 21:19,5,26.88,30,16,3,Google Pay,57.13,7,64.13
7398,07-04-2025 01:40,07-04-2025 01:57,3,9.68,168,103,3,Google Pay,22.17,2.45,24.62
7399,05-04-2025 13:11,05-04-2025 14:02,4,9.69,91,243,3,Google Pay,22.2,8.57,30.77
7400,29-04-2025 18:31,29-04-2025 19:29,5,7.23,91,90,3,Google Pay,17.2,8.83,26.03
7401,28-04-2025 20:56,28-04-2025 21:05,3,9.85,211,4,3,Google Pay,22.52,3.56,26.08
7402,18-04-2025 02:50,18-04-2025 03:03,2,6.8,174,62,3,Google Pay,16.32,1.95,18.27
7403,08-04-2025 04:18,08-04-2025 04:56,4,27.22,134,212,3,Google Pay,57.83,4.99,62.82
7404,01-04-2025 17:04,01-04-2025 17:28,2,27.02,24,248,3,Google Pay,57.42,8.16,65.58
7405,23-04-2025 03:53,23-04-2025 04:01,1,3.52,201,192,3,Google Pay,9.65,6.85,16.5
7406,04-04-2025 16:10,04-04-2025 16:28,2,4.71,219,56,3,Google Pay,12.07,0.26,12.33
7407,01-04-2025 06:56,01-04-2025 07:15,2,25.93,7,31,3,Google Pay,55.2,0.07,55.27
7408,01-04-2025 07:53,01-04-2025 08:13,6,12.27,6,1,3,Google Pay,27.44,1.14,28.58
7409,09-04-2025 03:58,09-04-2025 04:40,4,5.49,118,198,3,Google Pay,13.66,3.37,17.03
7410,05-04-2025 01:21,05-04-2025 02:14,1,15.56,161,45,3,Google Pay,34.13,5.37,39.5
7411,30-04-2025 15:53,30-04-2025 16:35,2,12.79,85,47,3,Google Pay,28.5,8.18,36.68
7412,28-04-2025 00:30,28-04-2025 01:05,5,6.97,248,222,3,Google Pay,16.67,1.43,18.1
7413,13-04-2025 21:54,13-04-2025 22:28,3,21.76,166,81,3,Google Pay,46.73,1.52,48.25
7414,19-04-2025 22:37,19-04-2025 22:48,2,19.12,145,189,3,Google Pay,41.36,8.64,50
7415,22-04-2025 15:55,22-04-2025 16:34,1,3.44,31,39,3,Google Pay,9.49,9.24,18.73
7416,06-04-2025 18:36,06-04-2025 19:31,2,27.8,220,83,3,Google Pay,59,5.51,64.51
7417,10-04-2025 09:10,10-04-2025 09:18,3,16.97,133,176,3,Google Pay,36.99,7.85,44.84
7418,07-04-2025 12:17,07-04-2025 12:42,1,7.88,64,9,3,Google Pay,18.52,3.43,21.95
7419,30-04-2025 02:51,30-04-2025 03:46,4,6.59,76,258,3,Google Pay,15.89,9.46,25.35
7420,13-04-2025 07:56,13-04-2025 08:41,1,4.51,131,261,3,Google Pay,11.67,9.05,20.72
7421,24-04-2025 19:21,24-04-2025 19:30,4,13.03,38,180,3,Google Pay,28.98,8.5,37.48
7422,21-04-2025 11:58,21-04-2025 12:15,1,4.5,54,154,3,Google Pay,11.65,0.13,11.78
7423,19-04-2025 18:02,19-04-2025 18:37,3,12.77,130,15,3,Google Pay,28.46,5.23,33.69
7424,11-04-2025 21:19,11-04-2025 21:31,3,4.89,218,67,3,Google Pay,12.44,0.27,12.71
7425,08-04-2025 22:39,08-04-2025 23:12,1,19.88,2,187,3,Google Pay,42.91,6.77,49.68
7426,28-04-2025 18:52,28-04-2025 19:02,2,23.66,246,63,3,Google Pay,50.59,1.83,52.42
7427,02-04-2025 17:05,02-04-2025 17:40,3,16.71,140,41,3,Google Pay,36.46,6.39,42.85
7428,28-04-2025 03:17,28-04-2025 03:34,4,20.56,258,28,3,Google Pay,44.29,0.98,45.27
7429,09-04-2025 04:36,09-04-2025 04:47,4,28.18,105,221,3,Google Pay,59.78,7.57,67.35
7430,23-04-2025 18:00,23-04-2025 18:39,5,19.33,185,217,3,Google Pay,41.79,7.26,49.05
7431,28-04-2025 20:31,28-04-2025 21:13,6,11.24,244,222,3,Google Pay,25.35,0.05,25.4
7432,05-04-2025 00:08,05-04-2025 00:26,6,13.76,164,61,3,Google Pay,30.47,7.92,38.39
7433,29-04-2025 13:03,29-04-2025 13:46,6,25.89,132,103,3,Google Pay,55.12,1.64,56.76
7434,14-04-2025 16:59,14-04-2025 17:35,4,4.36,203,185,3,Google Pay,11.36,1.09,12.45
7435,16-04-2025 19:56,16-04-2025 20:20,5,10.11,210,147,3,Google Pay,23.05,5,28.05
7436,20-04-2025 01:25,20-04-2025 02:06,6,17.53,101,75,3,Google Pay,38.13,5.9,44.03
7437,01-04-2025 04:59,01-04-2025 05:04,6,20.45,49,1,3,Google Pay,44.07,1.03,45.1
7438,26-04-2025 09:10,26-04-2025 09:52,1,23.02,239,162,3,Google Pay,49.29,3.05,52.34
7439,11-04-2025 17:22,11-04-2025 17:54,1,9.89,215,17,3,Google Pay,22.6,4.08,26.68
7440,09-04-2025 17:36,09-04-2025 18:36,1,4.8,77,243,3,Google Pay,12.26,9.44,21.7
7441,06-04-2025 08:20,06-04-2025 08:32,2,28.67,151,19,3,Google Pay,60.77,2.51,63.28
7442,25-04-2025 03:07,25-04-2025 03:58,6,2.75,157,59,3,Google Pay,8.09,2.6,10.69
7443,05-04-2025 08:30,05-04-2025 09:03,2,3.33,198,201,3,Google Pay,9.27,6.59,15.86
7444,29-04-2025 04:01,29-04-2025 04:55,5,15.1,24,115,3,Google Pay,33.19,7.27,40.46
7445,17-04-2025 11:17,17-04-2025 12:03,4,24.67,9,203,3,Google Pay,52.64,0.11,52.75
7446,25-04-2025 13:31,25-04-2025 13:48,6,23.35,132,31,3,Google Pay,49.96,1.34,51.3
7447,24-04-2025 02:22,24-04-2025 03:04,4,28.16,77,194,3,Google Pay,59.74,3.58,63.32
7448,10-04-2025 23:30,11-04-2025 00:26,1,4.68,226,106,3,Google Pay,12.01,6.32,18.33
7449,22-04-2025 03:02,22-04-2025 03:47,6,11.58,131,126,3,Google Pay,26.04,1.34,27.38
7450,29-04-2025 12:15,29-04-2025 12:59,3,8.82,90,103,3,Google Pay,20.43,3.57,24
7451,10-04-2025 11:18,10-04-2025 12:11,2,25.9,117,163,3,Google Pay,55.14,0.8,55.94
7452,13-04-2025 13:55,13-04-2025 14:29,2,14.91,110,121,3,Google Pay,32.81,5.71,38.52
7453,03-04-2025 09:57,03-04-2025 10:02,6,1.29,227,240,3,Google Pay,5.12,4.26,9.38
7454,09-04-2025 19:35,09-04-2025 19:56,1,21.38,244,95,3,Google Pay,45.96,7.88,53.84
7455,06-04-2025 03:04,06-04-2025 03:57,2,11.97,55,208,3,Google Pay,26.83,5.74,32.57
7456,07-04-2025 18:59,07-04-2025 19:30,1,16.17,37,149,3,Google Pay,35.37,6.59,41.96
7457,22-04-2025 14:11,22-04-2025 14:54,5,26.87,55,193,3,Google Pay,57.11,6.71,63.82
7458,23-04-2025 15:25,23-04-2025 15:47,4,8.07,12,142,3,Google Pay,18.9,5.9,24.8
7459,09-04-2025 00:35,09-04-2025 01:11,3,7.59,185,201,3,Google Pay,17.93,0.16,18.09
7460,08-04-2025 06:30,08-04-2025 07:15,4,8.26,237,162,3,Google Pay,19.29,8.32,27.61
7461,02-04-2025 23:05,02-04-2025 23:21,4,10.47,204,109,3,Google Pay,23.78,9.17,32.95
7462,03-04-2025 11:00,03-04-2025 11:26,5,3.67,211,263,3,Google Pay,9.96,5.34,15.3
7463,30-04-2025 08:21,30-04-2025 08:58,2,21.07,226,210,3,Google Pay,45.33,1.12,46.45
7464,17-04-2025 13:47,17-04-2025 14:22,3,6.62,7,149,3,Google Pay,15.96,6.55,22.51
7465,13-04-2025 23:21,13-04-2025 23:58,2,27.82,220,256,3,Google Pay,59.05,3.64,62.69
7466,10-04-2025 12:55,10-04-2025 13:18,6,6.86,28,199,3,Google Pay,16.44,0.73,17.17
7467,20-04-2025 18:46,20-04-2025 19:32,4,8.04,212,186,3,Google Pay,18.84,8.54,27.38
7468,12-04-2025 10:34,12-04-2025 10:58,6,9.26,189,165,3,Google Pay,21.32,7.12,28.44
7469,16-04-2025 05:08,16-04-2025 05:29,1,23.17,75,108,3,Google Pay,49.59,8.05,57.64
7470,29-04-2025 01:43,29-04-2025 02:43,4,13.11,242,83,3,Google Pay,29.15,7.96,37.11
7471,21-04-2025 14:57,21-04-2025 15:36,2,24.67,114,80,3,Google Pay,52.64,3.58,56.22
7472,02-04-2025 23:18,02-04-2025 23:38,4,23.65,167,253,3,Google Pay,50.57,4.82,55.39
7473,05-04-2025 18:03,05-04-2025 18:29,1,27.92,106,25,3,Google Pay,59.25,2.34,61.59
7474,03-04-2025 09:17,03-04-2025 09:39,5,22.82,151,51,3,Google Pay,48.88,7.55,56.43
7475,25-04-2025 10:56,25-04-2025 11:44,6,2.03,84,108,3,Google Pay,6.63,5.24,11.87
7476,09-04-2025 00:06,09-04-2025 00:46,6,25.2,212,238,3,Google Pay,53.72,6.5,60.22
7477,08-04-2025 04:37,08-04-2025 05:14,2,28.17,177,186,3,Google Pay,59.76,3.57,63.33
7478,02-04-2025 07:44,02-04-2025 08:08,4,29.81,182,80,3,Google Pay,63.09,6.79,69.88
7479,23-04-2025 01:48,23-04-2025 02:33,2,4.2,159,96,3,Google Pay,11.04,6.71,17.75
7480,24-04-2025 10:24,24-04-2025 10:57,5,18.59,189,150,3,Google Pay,40.28,7.7,47.98
7481,06-04-2025 06:46,06-04-2025 06:58,4,6.38,186,6,3,Google Pay,15.47,1.55,17.02
7482,04-04-2025 05:23,04-04-2025 06:16,4,8.24,246,22,3,Google Pay,19.25,6.24,25.49
7483,11-04-2025 17:00,11-04-2025 17:16,2,22.49,42,220,3,Google Pay,48.21,8.79,57
7484,21-04-2025 05:51,21-04-2025 06:27,2,29.34,181,12,3,Google Pay,62.13,0.94,63.07
7485,27-04-2025 23:23,27-04-2025 23:28,1,18.05,182,192,3,Google Pay,39.19,9.61,48.8
7486,27-04-2025 09:15,27-04-2025 09:40,5,25.59,218,225,3,Google Pay,54.51,2.08,56.59
7487,15-04-2025 20:02,15-04-2025 20:39,1,0.76,163,167,3,Google Pay,4.04,9.37,13.41
7488,20-04-2025 01:43,20-04-2025 02:18,6,1.58,46,116,3,Google Pay,5.71,8.68,14.39
7489,10-04-2025 01:05,10-04-2025 01:41,4,18.1,92,148,3,Google Pay,39.29,7.7,46.99
7490,15-04-2025 19:44,15-04-2025 19:59,2,11.98,105,36,3,Google Pay,26.85,2.09,28.94
7491,11-04-2025 11:17,11-04-2025 11:33,4,26.75,207,245,3,Google Pay,56.87,2.16,59.03
7492,06-04-2025 00:17,06-04-2025 00:26,4,9.41,139,130,3,Google Pay,21.63,2.59,24.22
7493,15-04-2025 20:13,15-04-2025 21:06,3,13.25,29,240,3,Google Pay,29.43,8.1,37.53
7494,11-04-2025 08:47,11-04-2025 09:19,6,16.07,251,105,3,Google Pay,35.16,1.88,37.04
7495,05-04-2025 11:06,05-04-2025 11:54,3,8.55,191,167,3,Google Pay,19.88,5.81,25.69
7496,11-04-2025 18:59,11-04-2025 19:23,4,27.3,47,42,3,Google Pay,57.99,7.78,65.77
7497,19-04-2025 18:39,19-04-2025 18:50,2,14.2,251,254,3,Google Pay,31.36,4.61,35.97
7498,10-04-2025 02:24,10-04-2025 03:24,4,13.01,263,205,3,Google Pay,28.94,8.41,37.35
7499,18-04-2025 02:10,18-04-2025 02:43,6,25.57,64,195,3,Google Pay,54.47,5.62,60.09
7500,11-04-2025 01:01,11-04-2025 01:27,3,9.7,12,171,3,Google Pay,22.22,5.95,28.17
7501,04-04-2025 08:18,04-04-2025 09:03,2,24.62,29,250,3,Google Pay,52.54,6.77,59.31
7502,22-04-2025 10:26,22-04-2025 11:14,4,4.11,139,104,3,Google Pay,10.85,8.46,19.31
7503,27-04-2025 15:04,27-04-2025 15:43,5,5.89,85,39,3,Google Pay,14.47,0.05,14.52
7504,23-04-2025 01:06,23-04-2025 02:03,6,28.55,74,236,3,Google Pay,60.53,3.93,64.46
7505,03-04-2025 11:21,03-04-2025 11:37,6,25.35,251,134,3,Google Pay,54.02,9.63,63.65
7506,20-04-2025 20:04,20-04-2025 20:21,5,11.94,224,252,3,Google Pay,26.77,0.99,27.76
7507,07-04-2025 14:18,07-04-2025 15:12,4,19.33,47,170,3,Google Pay,41.79,2.33,44.12
7508,10-04-2025 20:06,10-04-2025 20:17,6,28.32,81,207,3,Google Pay,60.06,5.71,65.77
7509,28-04-2025 17:39,28-04-2025 18:32,2,6.75,121,143,3,Google Pay,16.22,8.58,24.8
7510,21-04-2025 16:58,21-04-2025 17:17,4,2.24,43,19,3,Google Pay,7.05,0.97,8.02
7511,09-04-2025 02:29,09-04-2025 02:47,4,16.36,146,190,3,Google Pay,35.75,0.04,35.79
7512,18-04-2025 15:04,18-04-2025 15:28,3,4.71,74,64,3,Google Pay,12.07,6.87,18.94
7513,17-04-2025 23:56,18-04-2025 00:33,6,6.03,53,230,3,Google Pay,14.76,5.97,20.73
7514,07-04-2025 04:59,07-04-2025 05:23,6,26.8,233,175,3,Google Pay,56.97,2.71,59.68
7515,21-04-2025 19:58,21-04-2025 20:23,5,0.72,200,20,3,Google Pay,3.96,9.58,13.54
7516,09-04-2025 20:04,09-04-2025 20:58,3,24.6,162,226,3,Google Pay,52.5,5.59,58.09
7517,29-04-2025 18:20,29-04-2025 18:58,3,15.75,37,231,3,Google Pay,34.51,6.63,41.14
7518,17-04-2025 07:40,17-04-2025 08:15,6,17,97,101,3,Google Pay,37.05,3.79,40.84
7519,13-04-2025 06:34,13-04-2025 06:45,4,20.32,49,227,3,Google Pay,43.8,9.22,53.02
7520,10-04-2025 04:52,10-04-2025 05:40,3,13.23,10,38,3,Google Pay,29.39,2.76,32.15
7521,16-04-2025 06:52,16-04-2025 07:16,5,3.91,40,65,3,Google Pay,10.45,7.49,17.94
7522,06-04-2025 18:56,06-04-2025 19:40,3,3.53,153,76,3,Google Pay,9.67,1.17,10.84
7523,02-04-2025 11:03,02-04-2025 11:21,5,22.75,106,192,3,Google Pay,48.74,5.38,54.12
7524,26-04-2025 21:08,26-04-2025 21:49,3,7.02,41,123,3,Google Pay,16.77,5.78,22.55
7525,03-04-2025 17:09,03-04-2025 17:57,5,1.33,164,125,3,Google Pay,5.2,1.88,7.08
7526,13-04-2025 18:29,13-04-2025 18:43,3,29.4,258,27,3,Google Pay,62.26,3.24,65.5
7527,07-04-2025 05:05,07-04-2025 05:30,3,29.42,211,103,3,Google Pay,62.3,1.79,64.09
7528,06-04-2025 01:21,06-04-2025 01:36,2,11.66,202,60,3,Google Pay,26.2,8.45,34.65
7529,22-04-2025 04:29,22-04-2025 04:46,5,1.25,195,168,3,Google Pay,5.04,6.57,11.61
7530,21-04-2025 20:53,21-04-2025 21:47,5,21.95,53,83,3,Google Pay,47.11,4.46,51.57
7531,20-04-2025 00:48,20-04-2025 01:18,5,25.01,147,6,3,Google Pay,53.33,5.56,58.89
7532,08-04-2025 18:59,08-04-2025 19:54,1,4.19,243,164,3,Google Pay,11.02,3.44,14.46
7533,16-04-2025 15:16,16-04-2025 15:31,3,4.5,51,202,3,Google Pay,11.65,4.29,15.94
7534,11-04-2025 00:08,11-04-2025 01:07,5,24.76,114,177,3,Google Pay,52.83,6.19,59.02
7535,14-04-2025 10:23,14-04-2025 10:38,6,27.7,120,156,3,Google Pay,58.8,2.11,60.91
7536,28-04-2025 11:19,28-04-2025 12:03,1,23.83,189,102,3,Google Pay,50.94,1.34,52.28
7537,08-04-2025 03:15,08-04-2025 04:02,2,6.42,46,80,3,Google Pay,15.55,9.44,24.99
7538,30-04-2025 00:51,30-04-2025 01:06,5,12.64,243,194,3,Google Pay,28.19,2.37,30.56
7539,28-04-2025 19:57,28-04-2025 20:22,5,18.22,50,91,3,Google Pay,39.53,4.95,44.48
7540,08-04-2025 17:36,08-04-2025 18:14,1,5.23,11,67,3,Google Pay,13.13,7.62,20.75
7541,27-04-2025 07:27,27-04-2025 08:02,3,6.71,48,215,3,Google Pay,16.14,5.56,21.7
7542,26-04-2025 03:45,26-04-2025 04:31,6,8.85,56,145,3,Google Pay,20.49,6.35,26.84
7543,11-04-2025 10:53,11-04-2025 11:36,2,15.53,8,40,3,Google Pay,34.07,1.63,35.7
7544,04-04-2025 22:27,04-04-2025 23:22,5,15.57,14,212,3,Google Pay,34.15,3.95,38.1
7545,19-04-2025 17:40,19-04-2025 18:11,3,24.52,215,59,3,Google Pay,52.34,6.9,59.24
7546,24-04-2025 17:54,24-04-2025 18:48,6,22.71,245,28,3,Google Pay,48.66,2.1,50.76
7547,23-04-2025 06:21,23-04-2025 07:12,6,27.46,54,47,3,Google Pay,58.31,4.84,63.15
7548,10-04-2025 20:24,10-04-2025 20:46,2,25.07,131,237,3,Google Pay,53.46,5.89,59.35
7549,27-04-2025 22:09,27-04-2025 22:28,4,7.99,9,117,3,Google Pay,18.74,7.89,26.63
7550,22-04-2025 13:10,22-04-2025 13:31,6,10.27,212,151,3,Google Pay,23.37,2.16,25.53
7551,22-04-2025 01:27,22-04-2025 02:02,4,15.26,122,83,3,Google Pay,33.52,9.78,43.3
7552,13-04-2025 16:55,13-04-2025 17:54,6,0.92,114,57,3,Google Pay,4.37,9.67,14.04
7553,01-04-2025 15:50,01-04-2025 16:48,2,27.17,20,217,3,Google Pay,57.72,0.12,57.84
7554,20-04-2025 11:36,20-04-2025 12:00,1,1.81,21,220,3,Google Pay,6.18,3.68,9.86
7555,12-04-2025 05:24,12-04-2025 05:52,2,10.01,208,242,3,Google Pay,22.85,0.68,23.53
7556,12-04-2025 06:41,12-04-2025 06:55,2,17.29,33,99,3,Google Pay,37.64,3.17,40.81
7557,15-04-2025 21:29,15-04-2025 21:53,1,15.78,133,242,3,Google Pay,34.57,6.07,40.64
7558,20-04-2025 18:18,20-04-2025 18:44,1,19.81,191,203,3,Google Pay,42.76,6.09,48.85
7559,27-04-2025 08:55,27-04-2025 09:46,3,16.06,26,37,3,Google Pay,35.14,0.97,36.11
7560,11-04-2025 02:55,11-04-2025 03:22,6,7.26,89,246,3,Google Pay,17.26,6.77,24.03
7561,27-04-2025 22:22,27-04-2025 23:20,3,6.43,92,128,3,Google Pay,15.57,8.46,24.03
7562,07-04-2025 18:42,07-04-2025 19:34,1,27.26,33,135,3,Google Pay,57.91,6.31,64.22
7563,27-04-2025 02:38,27-04-2025 03:03,4,8.29,238,64,3,Google Pay,19.35,3.1,22.45
7564,01-04-2025 05:32,01-04-2025 06:05,4,8.79,18,29,3,Google Pay,20.37,0.02,20.39
7565,20-04-2025 00:19,20-04-2025 00:43,2,12.68,27,226,3,Google Pay,28.27,6.48,34.75
7566,03-04-2025 00:18,03-04-2025 00:50,5,4.61,108,60,3,Google Pay,11.87,6.78,18.65
7567,02-04-2025 19:45,02-04-2025 20:26,2,15.46,226,54,3,Google Pay,33.92,7.09,41.01
7568,22-04-2025 10:04,22-04-2025 10:34,2,20.12,19,149,3,Google Pay,43.39,0.39,43.78
7569,23-04-2025 22:44,23-04-2025 23:37,5,23.69,223,58,3,Google Pay,50.65,5.16,55.81
7570,02-04-2025 12:43,02-04-2025 13:14,6,21.49,104,36,3,Google Pay,46.18,4.13,50.31
7571,20-04-2025 08:58,20-04-2025 09:03,1,4.86,37,145,3,Google Pay,12.38,7.67,20.05
7572,25-04-2025 04:07,25-04-2025 05:00,4,13.95,244,250,3,Google Pay,30.85,7.23,38.08
7573,18-04-2025 22:42,18-04-2025 23:12,2,1.64,43,80,3,Google Pay,5.83,9.51,15.34
7574,22-04-2025 19:29,22-04-2025 19:37,5,1.03,126,15,3,Google Pay,4.59,8.98,13.57
7575,05-04-2025 11:02,05-04-2025 11:33,3,13.48,9,40,3,Google Pay,29.9,5.58,35.48
7576,21-04-2025 14:11,21-04-2025 14:38,2,7.96,14,81,3,Google Pay,18.68,9.8,28.48
7577,23-04-2025 12:59,23-04-2025 13:45,4,20.66,131,193,3,Google Pay,44.49,1.5,45.99
7578,11-04-2025 22:42,11-04-2025 23:38,1,21.87,184,166,3,Google Pay,46.95,0.07,47.02
7579,04-04-2025 18:45,04-04-2025 18:58,2,26.91,53,204,3,Google Pay,57.2,1.08,58.28
7580,26-04-2025 10:01,26-04-2025 10:35,2,22.94,41,211,3,Google Pay,49.13,3.55,52.68
7581,01-04-2025 13:34,01-04-2025 14:28,6,1.92,21,258,3,Google Pay,6.4,7.55,13.95
7582,19-04-2025 12:08,19-04-2025 12:30,5,11.46,208,115,3,Google Pay,25.79,3.83,29.62
7583,10-04-2025 22:07,10-04-2025 22:13,3,8.55,151,233,3,Google Pay,19.88,7.81,27.69
7584,07-04-2025 00:57,07-04-2025 01:54,3,11.89,69,77,3,Google Pay,26.67,7.43,34.1
7585,17-04-2025 07:28,17-04-2025 08:18,1,5.22,27,96,3,Google Pay,13.11,7.94,21.05
7586,14-04-2025 11:04,14-04-2025 11:21,4,3.38,116,98,3,Google Pay,9.37,1.87,11.24
7587,11-04-2025 21:07,11-04-2025 21:25,1,15.87,142,56,3,Google Pay,34.76,5.16,39.92
7588,30-04-2025 11:23,30-04-2025 12:10,2,21.75,41,118,3,Google Pay,46.71,7.13,53.84
